"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00","pc_TAU_00_se","pc_TAU_00_pval","pc_TAU_11","pc_TAU_11_se","pc_TAU_11_pval","pc_TAU_01","pc_TAU_01_se","pc_TAU_01_pval","pc_TAU_10","pc_TAU_10_se","pc_TAU_10_pval","pc_SIGMA","pc_SIGMA_se","pc_SIGMA_pval","pp_TAU_00","pp_TAU_00_se","pp_TAU_00_pval","pp_TAU_11","pp_TAU_11_se","pp_TAU_11_pval","pp_TAU_01","pp_TAU_01_se","pp_TAU_01_pval","p_SIGMA","p_SIGMA_se","p_SIGMA_pval","cc_TAU_00","cc_TAU_00_se","cc_TAU_00_pval","cc_TAU_11","cc_TAU_11_se","cc_TAU_11_pval","cc_TAU_10","cc_TAU_10_se","cc_TAU_10_pval","c_SIGMA","c_SIGMA_se","c_SIGMA_pval","p_GAMMA_00","p_GAMMA_00_se","p_GAMMA_00_pval","p_GAMMA_10","p_GAMMA_10_se","p_GAMMA_10_pval","c_GAMMA_00","c_GAMMA_00_se","c_GAMMA_00_pval","c_GAMMA_10","c_GAMMA_10_se","c_GAMMA_10_pval"
"Mplus VERSION 7.3","0.1","02/27/2015"," 5:48 AM","eas","u1","female","aeh","noPhys","reasoning","noPhysSpec","block",TRUE,150,8,NA,12,-2074.018,4172.036,4208.163,4170.186,4174.31337226277,"u1_female_aeh_noPhys_reasoning_noPhysSpec_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.54,8.522,0,0.155,0.14,0.269,-1.237,0.913,0.175,19.792,1.497,0,NA,NA,NA,NA,NA,NA,18.444,1.893,0,0.731,0.358,0.041
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:45 AM","eas","u1","female","aeh","noPhys","speed","noPhysSpec","digitsymbol",TRUE,150,6,NA,12,-2034.386,4092.772,4128.899,4090.922,4095.04937226277,"u1_female_aeh_noPhys_speed_noPhysSpec_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.047,20.648,0,0.354,0.476,0.458,-1.325,2.829,0.64,28.757,1.898,0,NA,NA,NA,NA,NA,NA,39.107,2.9,0,0.536,0.573,0.349
"Mplus VERSION 7.3","0.1","03/02/2015"," 2:01 PM","eas","u1","female","aehplus","noPhys","executive","noPhysSpec","trailsb",TRUE,150,8,NA,21,-3423.715,6889.43,6952.653,6886.192,6896.64875,"u1_female_aehplus_noPhys_executive_noPhysSpec_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2386.059,679.235,0,2.573,18.423,0.889,41.232,125.342,0.742,1455.598,67.994,0,NA,NA,NA,NA,NA,NA,162.547,17.841,0,3.296,5.21,0.527
"Mplus VERSION 7.3","0.1","03/18/2015"," 8:45 AM","eas","u1","female","aehplus","nophys","fluency","nophysspec","bostonnaming",TRUE,150,9,NA,18,-1322.952,2681.904,2736.095,2679.129,2687.1253740458,"u1_female_aehplus_nophys_fluency_nophysspec_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.682,0.677,0,0.028,0.023,0.223,0.251,0.111,0.024,1.752,0.117,0,NA,NA,NA,NA,NA,NA,10.888,0.565,0,-0.109,0.143,0.444
"Mplus VERSION 7.3","0.1","03/11/2015"," 4:21 PM","eas","u1","female","aehplus","nophys","fluency","nophysspec","category",TRUE,150,9,NA,18,-2102.418,4240.836,4295.028,4238.061,4246.0573740458,"u1_female_aehplus_nophys_fluency_nophysspec_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.027,9.903,0,0.939,0.347,0.007,0.009,1.371,0.995,17.315,1.284,0,NA,NA,NA,NA,NA,NA,38.639,2.45,0,-0.779,0.625,0.213
"Mplus VERSION 7.3","0.1","03/11/2015"," 8:50 AM","eas","u1","female","aehplus","nophys","fluency","nophysspec","fas",TRUE,150,9,NA,18,-2224.832,4485.664,4539.856,4482.889,4490.8853740458,"u1_female_aehplus_nophys_fluency_nophysspec_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.328,17.298,0,0.248,0.231,0.283,3.017,2.01,0.133,25.387,1.686,0,NA,NA,NA,NA,NA,NA,30.532,3.296,0,0.402,0.6,0.503
"Mplus VERSION 7.3","0.1","03/11/2015"," 2:12 PM","eas","u1","female","aehplus","nophys","global","nophysspec","mmse",TRUE,150,9,NA,18,-933.326,1902.652,1956.844,1899.877,1907.8733740458,"u1_female_aehplus_nophys_global_nophysspec_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981,0.214,0,0.01,0.006,0.066,-0.008,0.027,0.771,0.549,0.024,0,NA,NA,NA,NA,NA,NA,26.028,0.314,0,0.075,0.078,0.333
"Mplus VERSION 7.3","0.1","03/18/2015"," 1:28 PM","eas","u1","female","aehplus","nophys","knowledge","nophysspec","information",TRUE,110,7,NA,18,-1137.065,2310.13,2358.739,2301.858,2317.64648351648,"u1_female_aehplus_nophys_knowledge_nophysspec_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.429,3.329,0.001,0.046,0.211,0.826,0.542,0.732,0.459,7.461,0.658,0,NA,NA,NA,NA,NA,NA,13.175,1.787,0,0.326,0.48,0.497
"Mplus VERSION 7.3","0.1","03/11/2015"," 9:25 AM","eas","u1","female","aehplus","nophys","knowledge","nophysSpec","waisvocab",TRUE,150,9,NA,18,-2234.065,4504.13,4558.321,4501.355,4509.3513740458,"u1_female_aehplus_nophys_knowledge_nophysSpec_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.662,14.455,0,0.086,0.26,0.74,-1.428,1.843,0.439,30.231,1.855,0,NA,NA,NA,NA,NA,NA,35.209,2.827,0,0.123,0.635,0.847
"Mplus VERSION 7.3","0.1","03/11/2015"," 8:08 AM","eas","u1","female","aehplus","nophys","memory","nophysspec","digitspantotal",TRUE,150,9,NA,18,-1421.741,2879.483,2933.674,2876.707,2884.7043740458,"u1_female_aehplus_nophys_memory_nophysspec_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.113,1.213,0,0.037,0.023,0.109,-0.01,0.152,0.949,2.447,0.162,0,NA,NA,NA,NA,NA,NA,13.625,0.85,0,0.257,0.158,0.103
"Mplus VERSION 7.3","0.1","03/18/2015","12:37 PM","eas","u1","female","aehplus","nophys","memory","nophysspec","logicalmemory",TRUE,150,9,NA,18,-1965.657,3967.314,4021.505,3964.538,3972.5353740458,"u1_female_aehplus_nophys_memory_nophysspec_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.685,4.894,0,0.111,0.09,0.216,0.543,0.816,0.506,14.442,1.107,0,NA,NA,NA,NA,NA,NA,18.213,1.867,0,-0.04,0.386,0.917
"Mplus VERSION 7.3","0.1","02/27/2015"," 7:51 AM","eas","u1","female","aehplus","noPhys","reasoning","noPhysSpec","block",TRUE,150,8,NA,18,-2063.551,4163.102,4217.293,4160.327,4168.3233740458,"u1_female_aehplus_noPhys_reasoning_noPhysSpec_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.793,7.773,0,0.123,0.173,0.478,-0.988,1.162,0.395,19.745,1.319,0,NA,NA,NA,NA,NA,NA,64.333,31.343,0.04,6.674,7.789,0.392
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:53 AM","eas","u1","female","aehplus","noPhys","speed","noPhysSpec","digitsymbol",TRUE,150,6,NA,18,-2023.348,4082.696,4136.887,4079.92,4087.9173740458,"u1_female_aehplus_noPhys_speed_noPhysSpec_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.989,17.853,0,0.301,0.496,0.544,-1.616,2.631,0.539,28.781,1.969,0,NA,NA,NA,NA,NA,NA,40.657,3.042,0,0.574,0.618,0.353
"Mplus VERSION 7.3","0.1","03/02/2015"," 7:43 AM","eas","u1","female","age","noPhys","executive","noPhySpec","trailsb",TRUE,580,9,NA,8,-9587.973,19191.946,19226.85,19201.453,19192.1981891419,"u1_female_age_noPhys_executive_noPhySpec_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3258.267,445.075,0,1.559,6.948,0.822,71.274,63.521,0.262,1757.665,46.295,0,NA,NA,NA,NA,NA,NA,125.855,6.997,0,0.596,1.144,0.602
"Mplus VERSION 7.3","0.1","03/18/2015"," 8:48 AM","eas","u1","female","age","nophys","fluency","nophysspec","bostonnaming",TRUE,594,9,NA,8,-3784.689,7585.378,7620.473,7595.075,7585.62415384615,"u1_female_age_nophys_fluency_nophysspec_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.655,0.492,0,0.004,0.009,0.641,0.012,0.059,0.84,1.928,0.075,0,NA,NA,NA,NA,NA,NA,11.88,0.25,0,-0.019,0.039,0.638
"Mplus VERSION 7.3","0.1","03/11/2015"," 4:03 PM","eas","u1","female","age","nophys","fluency","nophysspec","category",TRUE,593,9,NA,26,-9703.557,19459.114,19573.129,19490.587,19461.594565371,"u1_female_age_nophys_fluency_nophysspec_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.398,4.995,0,0.62,0.141,0,0.353,0.714,0.621,18.495,0.754,0,NA,NA,NA,NA,NA,NA,40.37,0.746,0,-0.143,0.189,0.449
"Mplus VERSION 7.3","0.1","03/11/2015"," 8:38 AM","eas","u1","female","age","nophys","fluency","nophysspec","fas",TRUE,571,9,NA,8,-6135.639,12287.277,12322.056,12296.66,12287.533227758,"u1_female_age_nophys_fluency_nophysspec_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.208,11.241,0,0.231,0.163,0.156,0.204,1.128,0.857,28.423,1.156,0,NA,NA,NA,NA,NA,NA,34.223,1.058,0,0.524,0.178,0.003
"Mplus VERSION 7.3","0.1","03/11/2015"," 2:23 PM","eas","u1","female","age","nophys","global","nophysspec","mmse",TRUE,600,9,NA,8,-3091.684,6199.368,6234.543,6209.145,6199.61165482234,"u1_female_age_nophys_global_nophysspec_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.419,0.194,0,0.013,0.003,0,-0.072,0.03,0.015,0.812,0.025,0,NA,NA,NA,NA,NA,NA,26.289,0.169,0,0.05,0.033,0.132
"Mplus VERSION 7.3","0.1","03/18/2015"," 1:31 PM","eas","u1","female","age","nophys","knowledge","nophysspec","information",TRUE,503,7,NA,8,-4173.03,8362.06,8395.825,8370.432,8362.35149797571,"u1_female_age_nophys_knowledge_nophysspec_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.616,2.886,0,0.235,0.089,0.008,-0.837,0.424,0.048,8.596,0.377,0,NA,NA,NA,NA,NA,NA,19.577,0.57,0,-0.457,0.132,0.001
"Mplus VERSION 7.3","0.1","03/11/2015"," 9:50 AM","eas","u1","female","age","nophys","knowledge","nophysspec","waisvocab",TRUE,594,9,NA,8,-6587.266,13190.532,13225.627,13200.23,13190.7781538462,"u1_female_age_nophys_knowledge_nophysspec_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.448,12.647,0,0.269,0.22,0.222,-2.487,1.591,0.118,40.174,1.341,0,NA,NA,NA,NA,NA,NA,44.883,1.078,0,-0.001,0.191,0.995
"Mplus VERSION 7.3","0.1","03/11/2015"," 8:19 AM","eas","u1","female","age","nophys","memory","nophysspec","digitspantotal",TRUE,595,9,NA,8,-4204.745,8425.49,8460.598,8435.201,8425.7357337884,"u1_female_age_nophys_memory_nophysspec_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.563,0.785,0,0.076,0.021,0,-0.324,0.133,0.015,2.755,0.112,0,NA,NA,NA,NA,NA,NA,13.591,0.294,0,0.221,0.066,0.001
"Mplus VERSION 7.3","0.1","03/18/2015","12:35 PM","eas","u1","female","age","nophys","memory","nophysspec","logicalmemory",TRUE,554,9,NA,8,-5225.125,10466.25,10500.787,10475.391,10466.5142201835,"u1_female_age_nophys_memory_nophysspec_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.133,3.546,0,0.174,0.078,0.025,-0.131,0.609,0.829,15.641,0.683,0,NA,NA,NA,NA,NA,NA,21.568,0.552,0,0.158,0.131,0.23
"Mplus VERSION 7.3","0.1","02/24/2015","10:34 AM","eas","u1","female","age","noPhys","reasoning","noPhysSpec","block",TRUE,563,9,NA,8,-5639.249,11294.498,11329.164,11303.768,11294.7579277978,"u1_female_age_noPhys_reasoning_noPhysSpec_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.367,5.807,0,0.312,0.117,0.008,-2.874,0.666,0,21.492,1.149,0,NA,NA,NA,NA,NA,NA,20.63,0.743,0,0.664,0.121,0
"Mplus VERSION 7.3","0.1","03/02/2015"," 9:11 PM","eas","u1","female","age","noPhys","speed","noPhysSpec","digitsymbol",TRUE,592,10,NA,8,-6598.85,13213.7,13248.768,13223.37,13213.9469982847,"u1_female_age_noPhys_speed_noPhysSpec_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.112,13.72,0,1.07,0.232,0,-5.103,2.107,0.015,32.464,1.176,0,NA,NA,NA,NA,NA,NA,45.432,1.204,0,0.488,0.2,0.015
"Mplus VERSION 7.3","0.1","03/02/2015"," 2:27 PM","eas","u1","female","full","noPhys","executive","noPhysSpec","trailsb",TRUE,150,8,NA,20,-3422.809,6885.617,6945.83,6882.534,6892.12862790698,"u1_female_full_noPhys_executive_noPhysSpec_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2226.634,586.472,0,3.1,14.729,0.833,55.66,102.761,0.588,1485.26,62.529,0,NA,NA,NA,NA,NA,NA,171.297,17.074,0,3.303,4.686,0.481
"Mplus VERSION 7.3","0.1","03/18/2015"," 8:44 AM","eas","u1","female","full","nophys","fluency","nophysspec","bostonnaming",TRUE,150,9,NA,20,-1322.915,2685.831,2746.043,2682.747,2692.34262790698,"u1_female_full_nophys_fluency_nophysspec_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,0.684,0,0.028,0.023,0.223,0.252,0.113,0.025,1.752,0.119,0,NA,NA,NA,NA,NA,NA,10.915,0.584,0,-0.116,0.15,0.439
"Mplus VERSION 7.3","0.1","03/11/2015"," 4:22 PM","eas","u1","female","full","nophys","fluency","nophysspec","category",TRUE,150,9,NA,20,-2101.631,4243.263,4303.475,4240.179,4249.77462790698,"u1_female_full_nophys_fluency_nophysspec_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.117,10.017,0,0.928,0.35,0.008,-0.024,1.399,0.986,17.279,1.28,0,NA,NA,NA,NA,NA,NA,38.668,2.502,0,-0.625,0.622,0.315
"Mplus VERSION 7.3","0.1","03/11/2015"," 9:00 AM","eas","u1","female","full","nophys","fluency","nophysspec","fas",TRUE,150,9,NA,20,-2224.493,4488.986,4549.199,4485.902,4495.49762790698,"u1_female_full_nophys_fluency_nophysspec_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.362,17.32,0,0.218,0.242,0.367,3.006,2.07,0.146,25.447,1.689,0,NA,NA,NA,NA,NA,NA,30.632,3.409,0,0.504,0.62,0.417
"Mplus VERSION 7.3","0.1","03/11/2015"," 2:02 PM","eas","u1","female","full","nophys","global","nophysspec","mmse",TRUE,150,9,NA,20,-933.092,1906.185,1966.397,1903.101,1912.69662790698,"u1_female_full_nophys_global_nophysspec_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975,0.217,0,0.01,0.006,0.07,-0.007,0.027,0.81,0.548,0.024,0,NA,NA,NA,NA,NA,NA,26.038,0.333,0,0.084,0.081,0.301
"Mplus VERSION 7.3","0.1","03/18/2015"," 1:26 PM","eas","u1","female","full","nophys","knowledge","nophysspec","information",TRUE,110,7,NA,20,-1136.836,2313.671,2367.681,2304.48,2323.10920224719,"u1_female_full_nophys_knowledge_nophysspec_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.396,3.334,0.001,0.047,0.211,0.825,0.544,0.736,0.46,7.454,0.661,0,NA,NA,NA,NA,NA,NA,13.317,2.099,0,0.362,0.562,0.519
"Mplus VERSION 7.3","0.1","03/11/2015"," 9:19 AM","eas","u1","female","full","nophys","knowledge","nophysspec","waisvocab",TRUE,150,9,NA,20,-2232.787,4505.574,4565.786,4502.49,4512.08562790698,"u1_female_full_nophys_knowledge_nophysspec_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.078,14.243,0,0.074,0.27,0.784,-1.154,1.891,0.542,30.123,1.836,0,NA,NA,NA,NA,NA,NA,36.291,2.872,0,-0.072,0.659,0.913
"Mplus VERSION 7.3","0.1","03/11/2015"," 8:04 AM","eas","u1","female","full","nophys","memory","nophysspec","digitspantotal",TRUE,150,9,NA,20,-1421.573,2883.146,2943.358,2880.062,2889.65762790698,"u1_female_full_nophys_memory_nophysspec_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.095,1.249,0,0.036,0.023,0.111,-0.009,0.153,0.952,2.448,0.163,0,NA,NA,NA,NA,NA,NA,13.509,0.957,0,0.26,0.174,0.135
"Mplus VERSION 7.3","0.1","03/18/2015","12:38 PM","eas","u1","female","full","nophys","memory","nophysspec","logicalmemory",TRUE,150,9,NA,20,-1964.49,3968.98,4029.192,3965.896,3975.49162790698,"u1_female_full_nophys_memory_nophysspec_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.721,4.946,0,0.097,0.095,0.307,0.521,0.8,0.515,14.435,1.109,0,NA,NA,NA,NA,NA,NA,18.211,1.951,0,0.092,0.412,0.823
"Mplus VERSION 7.3","0.1","03/02/2015"," 3:36 PM","eas","u1","female","full","noPhys","reasoning","noPhysSec","block",TRUE,150,8,NA,20,-2067.71,4175.42,4235.633,4172.337,4181.93162790698,"u1_female_full_noPhys_reasoning_noPhysSec_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.222,8.376,0,0.135,0.186,0.465,-0.931,1.271,0.464,19.791,1.338,0,NA,NA,NA,NA,NA,NA,19.359,2.316,0,0.712,0.39,0.068
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:55 AM","eas","u1","female","full","noPhys","speed","noPhysSpec","digitsymbol",TRUE,150,6,NA,20,-2023.343,4086.687,4146.899,4083.603,4093.19862790698,"u1_female_full_noPhys_speed_noPhysSpec_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.965,18.403,0,0.3,0.502,0.55,-1.608,2.658,0.545,28.781,1.97,0,NA,NA,NA,NA,NA,NA,40.632,3.114,0,0.587,0.62,0.344
"Mplus VERSION 7.3","0.1","03/02/2015"," 9:27 AM","eas","u1","male","ae","noPhys","executive","noPhySpec","trailsb",TRUE,368,9,NA,10,-5974.064,11968.128,12007.209,11975.482,11968.7442464986,"u1_male_ae_noPhys_executive_noPhySpec_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4003.561,618.447,0,40.254,12.98,0.002,-164.305,87.615,0.061,1544.912,53.826,0,NA,NA,NA,NA,NA,NA,131.816,9.542,0,2.084,2.916,0.475
"Mplus VERSION 7.3","0.1","03/18/2015"," 8:51 AM","eas","u1","male","ae","nophys","fluency","nophysspec","bostonnaming",TRUE,376,9,NA,10,-2352.456,4724.912,4764.208,4732.48,4725.51473972603,"u1_male_ae_nophys_fluency_nophysspec_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.551,0.541,0,0.002,0.015,0.87,0.024,0.092,0.798,1.999,0.068,0,NA,NA,NA,NA,NA,NA,12.027,0.285,0,-0.005,0.096,0.96
"Mplus VERSION 7.3","0.1","03/11/2015"," 4:08 PM","eas","u1","male","ae","nophys","fluency","nophysspec","category",TRUE,376,9,NA,10,-3722.573,7465.147,7504.443,7472.715,7465.74973972603,"u1_male_ae_nophys_fluency_nophysspec_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.443,7,0,0.664,0.223,0.003,-3.955,1.112,0,20.904,1.103,0,NA,NA,NA,NA,NA,NA,36.776,0.996,0,-0.097,0.328,0.766
"Mplus VERSION 7.3","0.1","03/11/2015"," 8:43 AM","eas","u1","male","ae","nophys","fluency","nophysspec","fas",TRUE,358,9,NA,10,-3819.301,7658.602,7697.407,7665.682,7659.23600576369,"u1_male_ae_nophys_fluency_nophysspec_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.795,13.254,0,0.384,0.289,0.185,-1.409,2.012,0.484,29.798,1.412,0,NA,NA,NA,NA,NA,NA,31.207,1.476,0,0.374,0.375,0.319
"Mplus VERSION 7.3","0.1","03/11/2015"," 2:17 PM","eas","u1","male","ae","nophys","global","nophysspec","mmse",TRUE,383,9,NA,10,-1953.398,3926.796,3966.276,3934.548,3927.38739784946,"u1_male_ae_nophys_global_nophysspec_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,0.211,0,0.003,0.005,0.571,-0.008,0.039,0.846,0.969,0.03,0,NA,NA,NA,NA,NA,NA,26.235,0.185,0,0.088,0.057,0.121
