study name,process,subgroup,model type,n,species,intercept,slope
hrs,pef,male,aehplus,535,diabetes," -1.87(6.08),p=.58"," -0.57(1.07),p=.49"
hrs,serial7,female,a,641,intercept," 13.85(0.27),p<.01"," -0.34(0.06),p<.01"
hrs,serial7,female,a,641,age," -0.16(0.03),p=.01"," -0.01(0.01),p=.32"
hrs,serial7,female,a,641,education,"--,p=  ----","--,p=  ----"
hrs,serial7,female,a,641,height,"--,p=  ----","--,p=  ----"
hrs,serial7,female,a,641,smoking,"--,p=  ----","--,p=  ----"
hrs,serial7,female,a,641,cardio,"--,p=  ----","--,p=  ----"
hrs,serial7,female,a,641,diabetes,"--,p=  ----","--,p=  ----"
hrs,serial7,female,aeh,641,intercept," 12.43(0.52),p<.01"," -0.19(0.10),p=.05"
hrs,serial7,female,aeh,641,age," -0.15(0.03),p=.13"," -0.01(0.01),p=.12"
hrs,serial7,female,aeh,641,education,"  0.24(0.11),p<.01"," -0.03(0.02),p=.13"
hrs,serial7,female,aeh,641,height,"  5.51(3.51),p=.32","  0.94(0.71),p=.32"
hrs,serial7,female,aeh,641,smoking,"--,p=  ----","--,p=  ----"
hrs,serial7,female,aeh,641,cardio,"--,p=  ----","--,p=  ----"
hrs,serial7,female,aeh,641,diabetes,"--,p=  ----","--,p=  ----"
hrs,serial7,female,aehplus,641,intercept," 12.93(0.52),p<.01"," -0.16(0.11),p=.10"
hrs,serial7,female,aehplus,641,age," -0.14(0.04),p=.29"," -0.01(0.01),p<.01"
hrs,serial7,female,aehplus,641,education,"  0.22(0.10),p<.01"," -0.03(0.02),p=.09"
hrs,serial7,female,aehplus,641,height,"  5.28(3.55),p=.30","  1.02(0.72),p=.32"
hrs,serial7,female,aehplus,641,smoking," -0.83(0.62),p=.10"," -0.00(0.13),p=.37"
hrs,serial7,female,aehplus,641,cardio," -1.00(0.45),p=.15"," -0.03(0.09),p=.52"
hrs,serial7,female,aehplus,641,diabetes,"  0.10(0.43),p=.16"," -0.03(0.09),p=.49"
hrs,serial7,male,a,507,intercept," 21.77(0.30),p<.01"," -0.56(0.04),p<.01"
hrs,serial7,male,a,507,age," -0.28(0.04),p=.32"," -0.01(0.01),p=.03"
hrs,serial7,male,a,507,education,"--,p=  ----","--,p=  ----"
hrs,serial7,male,a,507,height,"--,p=  ----","--,p=  ----"
hrs,serial7,male,a,507,smoking,"--,p=  ----","--,p=  ----"
hrs,serial7,male,a,507,cardio,"--,p=  ----","--,p=  ----"
hrs,serial7,male,a,507,diabetes,"--,p=  ----","--,p=  ----"
hrs,serial7,male,aeh,507,intercept," 19.24(0.75),p<.01"," -0.53(0.13),p<.01"
hrs,serial7,male,aeh,507,age," -0.26(0.05),p=.21"," -0.01(0.01),p=.04"
hrs,serial7,male,aeh,507,education,"  0.08(0.10),p=.02"," -0.00(0.02),p=.53"
hrs,serial7,male,aeh,507,height," 13.19(2.66),p=.42"," -0.19(0.52),p=.45"
hrs,serial7,male,aeh,507,smoking,"--,p=  ----","--,p=  ----"
hrs,serial7,male,aeh,507,cardio,"--,p=  ----","--,p=  ----"
hrs,serial7,male,aeh,507,diabetes,"--,p=  ----","--,p=  ----"
hrs,serial7,male,aehplus,507,intercept," 19.26(0.66),p<.01"," -0.38(0.14),p=.01"
hrs,serial7,male,aehplus,507,age," -0.25(0.03),p=.06"," -0.01(0.01),p=.03"
hrs,serial7,male,aehplus,507,education,"  0.08(0.08),p=.01"," -0.01(0.02),p=.30"
hrs,serial7,male,aehplus,507,height," 12.84(2.95),p=.48","  0.07(0.61),p=.24"
hrs,serial7,male,aehplus,507,smoking,"  0.28(1.49),p=.22"," -0.25(0.26),p=.13"
hrs,serial7,male,aehplus,507,cardio,"  0.08(0.51),p=.65"," -0.03(0.10),p=.76"
hrs,serial7,male,aehplus,507,diabetes," -1.03(0.48),p=.47"," -0.12(0.11),p=.21"
hrs,tics,female,a,641,intercept," 16.64(0.30),p<.01"," -0.33(0.05),p<.01"
hrs,tics,female,a,641,age," -0.16(0.04),p=.30"," -0.01(0.01),p<.01"
hrs,tics,female,a,641,education,"--,p=  ----","--,p=  ----"
hrs,tics,female,a,641,height,"--,p=  ----","--,p=  ----"
hrs,tics,female,a,641,smoking,"--,p=  ----","--,p=  ----"
hrs,tics,female,a,641,cardio,"--,p=  ----","--,p=  ----"
hrs,tics,female,a,641,diabetes,"--,p=  ----","--,p=  ----"
hrs,tics,female,aeh,641,intercept," 15.46(0.56),p<.01"," -0.17(0.11),p=.05"
hrs,tics,female,aeh,641,age," -0.15(0.04),p=.40"," -0.01(0.01),p<.01"
hrs,tics,female,aeh,641,education,"  0.20(0.11),p<.01"," -0.03(0.02),p=.49"
hrs,tics,female,aeh,641,height,"  5.72(3.67),p=.30","  0.89(0.78),p=.65"
hrs,tics,female,aeh,641,smoking,"--,p=  ----","--,p=  ----"
hrs,tics,female,aeh,641,cardio,"--,p=  ----","--,p=  ----"
hrs,tics,female,aeh,641,diabetes,"--,p=  ----","--,p=  ----"
hrs,tics,female,aehplus,641,intercept," 15.84(0.59),p<.01"," -0.18(0.12),p=.04"
hrs,tics,female,aehplus,641,age," -0.12(0.04),p<.01"," -0.00(0.01),p<.01"
hrs,tics,female,aehplus,641,education,"  0.18(0.11),p<.01"," -0.03(0.02),p=.43"
hrs,tics,female,aehplus,641,height,"  5.40(3.69),p=.29","  1.01(0.76),p=.55"
hrs,tics,female,aehplus,641,smoking," -0.48(0.72),p=.03","  0.04(0.15),p=.34"
hrs,tics,female,aehplus,641,cardio," -1.05(0.47),p=.14"," -0.03(0.10),p=.80"
hrs,tics,female,aehplus,641,diabetes,"  0.00(0.46),p=.35","  0.00(0.10),p=.45"
hrs,tics,male,a,507,intercept," 24.41(0.41),p<.01"," -0.56(0.12),p<.01"
hrs,tics,male,a,507,age," -0.28(0.06),p=.44"," -0.00(0.01),p=.29"
hrs,tics,male,a,507,education,"--,p=  ----","--,p=  ----"
hrs,tics,male,a,507,height,"--,p=  ----","--,p=  ----"
hrs,tics,male,a,507,smoking,"--,p=  ----","--,p=  ----"
hrs,tics,male,a,507,cardio,"--,p=  ----","--,p=  ----"
hrs,tics,male,a,507,diabetes,"--,p=  ----","--,p=  ----"
hrs,tics,male,aeh,507,intercept," 22.00(0.76),p<.01"," -0.50(0.15),p=.01"
hrs,tics,male,aeh,507,age," -0.26(0.05),p=.39"," -0.00(0.01),p=.33"
hrs,tics,male,aeh,507,education,"  0.03(0.10),p=.03","  0.00(0.02),p=.68"
hrs,tics,male,aeh,507,height," 13.48(2.62),p=.30"," -0.19(0.57),p=.66"
hrs,tics,male,aeh,507,smoking,"--,p=  ----","--,p=  ----"
hrs,tics,male,aeh,507,cardio,"--,p=  ----","--,p=  ----"
hrs,tics,male,aeh,507,diabetes,"--,p=  ----","--,p=  ----"
hrs,tics,male,aehplus,507,intercept," 22.00(0.68),p<.01"," -0.39(0.14),p=.01"
hrs,tics,male,aehplus,507,age," -0.25(0.03),p=.01"," -0.00(0.01),p=.06"
hrs,tics,male,aehplus,507,education,"  0.05(0.08),p=.02","  0.00(0.02),p=.32"
hrs,tics,male,aehplus,507,height," 13.14(2.79),p=.16","  0.01(0.61),p=.39"
hrs,tics,male,aehplus,507,smoking," -0.11(1.52),p=.34"," -0.29(0.28),p=.25"
hrs,tics,male,aehplus,507,cardio,"  0.16(0.49),p=.69"," -0.03(0.10),p=.49"
hrs,tics,male,aehplus,507,diabetes," -0.99(0.46),p=.30"," -0.11(0.11),p=.39"
hrs,word_de,female,a,641,intercept," 14.29(0.26),p<.01"," -0.28(0.06),p=.32"
hrs,word_de,female,a,641,age," -0.19(0.03),p=.01"," -0.00(0.01),p=.46"
hrs,word_de,female,a,641,education,"--,p=  ----","--,p=  ----"
hrs,word_de,female,a,641,height,"--,p=  ----","--,p=  ----"
hrs,word_de,female,a,641,smoking,"--,p=  ----","--,p=  ----"
hrs,word_de,female,a,641,cardio,"--,p=  ----","--,p=  ----"
hrs,word_de,female,a,641,diabetes,"--,p=  ----","--,p=  ----"
hrs,word_de,female,aeh,641,intercept," 13.04(0.51),p<.01"," -0.15(0.11),p=.17"
hrs,word_de,female,aeh,641,age," -0.18(0.03),p<.01"," -0.00(0.01),p=.38"
hrs,word_de,female,aeh,641,education,"  0.21(0.11),p<.01"," -0.03(0.02),p=.27"
hrs,word_de,female,aeh,641,height,"  5.92(3.52),p=.27","  0.76(0.73),p=.55"
hrs,word_de,female,aeh,641,smoking,"--,p=  ----","--,p=  ----"
hrs,word_de,female,aeh,641,cardio,"--,p=  ----","--,p=  ----"
hrs,word_de,female,aeh,641,diabetes,"--,p=  ----","--,p=  ----"
hrs,word_de,female,aehplus,641,intercept," 13.66(0.52),p<.01"," -0.14(0.11),p=.18"
hrs,word_de,female,aehplus,641,age," -0.17(0.04),p<.01"," -0.00(0.01),p<.01"
hrs,word_de,female,aehplus,641,education,"  0.19(0.10),p<.01"," -0.03(0.02),p=.11"
hrs,word_de,female,aehplus,641,height,"  5.56(3.56),p=.25","  0.87(0.72),p=.42"
hrs,word_de,female,aehplus,641,smoking," -0.90(0.63),p=.17","  0.01(0.12),p=.34"
hrs,word_de,female,aehplus,641,cardio," -1.14(0.45),p=.10"," -0.01(0.10),p=.74"
hrs,word_de,female,aehplus,641,diabetes," -0.22(0.43),p=.14"," -0.00(0.09),p=.55"
hrs,word_de,male,a,507,intercept," 21.71(0.31),p<.01"," -0.49(0.04),p<.01"
hrs,word_de,male,a,507,age," -0.31(0.04),p<.01"," -0.00(0.01),p=.35"
hrs,word_de,male,a,507,education,"--,p=  ----","--,p=  ----"
hrs,word_de,male,a,507,height,"--,p=  ----","--,p=  ----"
hrs,word_de,male,a,507,smoking,"--,p=  ----","--,p=  ----"
hrs,word_de,male,a,507,cardio,"--,p=  ----","--,p=  ----"
hrs,word_de,male,a,507,diabetes,"--,p=  ----","--,p=  ----"
hrs,word_de,male,aeh,507,intercept," 18.99(0.75),p<.01"," -0.42(0.13),p=.07"
hrs,word_de,male,aeh,507,age," -0.29(0.04),p<.01"," -0.00(0.01),p=.36"
hrs,word_de,male,aeh,507,education,"  0.08(0.10),p=.01","  0.00(0.02),p=.80"
hrs,word_de,male,aeh,507,height," 14.14(2.66),p=.02"," -0.49(0.52),p=.64"
hrs,word_de,male,aeh,507,smoking,"--,p=  ----","--,p=  ----"
hrs,word_de,male,aeh,507,cardio,"--,p=  ----","--,p=  ----"
hrs,word_de,male,aeh,507,diabetes,"--,p=  ----","--,p=  ----"
hrs,word_de,male,aehplus,507,intercept," 19.09(0.66),p<.01"," -0.29(0.13),p=.03"
hrs,word_de,male,aehplus,507,age," -0.28(0.03),p<.01"," -0.01(0.01),p=.05"
hrs,word_de,male,aehplus,507,education,"  0.09(0.08),p=.01"," -0.01(0.01),p=.42"
hrs,word_de,male,aehplus,507,height," 13.62(2.88),p=.03","  0.02(0.59),p=.56"
hrs,word_de,male,aehplus,507,smoking," -0.08(1.54),p=.44"," -0.10(0.31),p=.45"
hrs,word_de,male,aehplus,507,cardio,"  0.04(0.52),p=.51"," -0.01(0.10),p=.72"
hrs,word_de,male,aehplus,507,diabetes," -1.22(0.49),p=.03"," -0.09(0.11),p=.37"
hrs,word_im,female,a,641,intercept," 14.86(0.26),p<.01"," -0.29(0.05),p<.01"
hrs,word_im,female,a,641,age," -0.18(0.03),p<.01"," -0.00(0.01),p=.47"
hrs,word_im,female,a,641,education,"--,p=  ----","--,p=  ----"
hrs,word_im,female,a,641,height,"--,p=  ----","--,p=  ----"
hrs,word_im,female,a,641,smoking,"--,p=  ----","--,p=  ----"
hrs,word_im,female,a,641,cardio,"--,p=  ----","--,p=  ----"
hrs,word_im,female,a,641,diabetes,"--,p=  ----","--,p=  ----"
hrs,word_im,female,aeh,641,intercept," 13.64(0.50),p<.01"," -0.17(0.10),p=.09"
hrs,word_im,female,aeh,641,age," -0.17(0.03),p<.01"," -0.00(0.01),p=.44"
hrs,word_im,female,aeh,641,education,"  0.21(0.10),p<.01"," -0.02(0.02),p=.51"
hrs,word_im,female,aeh,641,height,"  5.77(3.41),p=.35","  0.85(0.70),p=.52"
hrs,word_im,female,aeh,641,smoking,"--,p=  ----","--,p=  ----"
hrs,word_im,female,aeh,641,cardio,"--,p=  ----","--,p=  ----"
hrs,word_im,female,aeh,641,diabetes,"--,p=  ----","--,p=  ----"
hrs,word_im,female,aehplus,641,intercept," 14.23(0.51),p<.01"," -0.16(0.10),p=.05"
hrs,word_im,female,aehplus,641,age," -0.17(0.04),p<.01"," -0.00(0.01),p<.01"
hrs,word_im,female,aehplus,641,education,"  0.18(0.10),p<.01"," -0.03(0.02),p=.51"
hrs,word_im,female,aehplus,641,height,"  5.45(3.46),p=.19","  0.93(0.71),p=.35"
hrs,word_im,female,aehplus,641,smoking," -0.97(0.61),p=.41","  0.03(0.12),p=.40"
hrs,word_im,female,aehplus,641,cardio," -1.06(0.43),p=.13"," -0.01(0.09),p=.78"
hrs,word_im,female,aehplus,641,diabetes," -0.15(0.41),p=.19","  0.00(0.09),p=.51"
hrs,word_im,male,a,507,intercept," 22.29(0.31),p<.01"," -0.50(0.04),p<.01"
hrs,word_im,male,a,507,age," -0.31(0.04),p<.01"," -0.00(0.01),p=.37"
hrs,word_im,male,a,507,education,"--,p=  ----","--,p=  ----"
hrs,word_im,male,a,507,height,"--,p=  ----","--,p=  ----"
hrs,word_im,male,a,507,smoking,"--,p=  ----","--,p=  ----"
hrs,word_im,male,a,507,cardio,"--,p=  ----","--,p=  ----"
hrs,word_im,male,a,507,diabetes,"--,p=  ----","--,p=  ----"
hrs,word_im,male,aeh,507,intercept," 19.68(0.73),p<.01"," -0.45(0.13),p=.03"
hrs,word_im,male,aeh,507,age," -0.29(0.04),p<.01"," -0.00(0.01),p=.35"
hrs,word_im,male,aeh,507,education,"  0.07(0.09),p=.01","  0.00(0.02),p=.67"
hrs,word_im,male,aeh,507,height," 13.95(2.63),p=.03"," -0.45(0.51),p=.53"
hrs,word_im,male,aeh,507,smoking,"--,p=  ----","--,p=  ----"
hrs,word_im,male,aeh,507,cardio,"--,p=  ----","--,p=  ----"
hrs,word_im,male,aeh,507,diabetes,"--,p=  ----","--,p=  ----"
hrs,word_im,male,aehplus,507,intercept," 19.77(0.65),p<.01"," -0.33(0.13),p=.02"
hrs,word_im,male,aehplus,507,age," -0.28(0.03),p<.01"," -0.01(0.01),p=.05"
hrs,word_im,male,aehplus,507,education,"  0.07(0.08),p=.01"," -0.00(0.01),p=.59"
hrs,word_im,male,aehplus,507,height," 13.36(2.84),p=.06"," -0.06(0.55),p=.64"
hrs,word_im,male,aehplus,507,smoking," -0.28(1.52),p=.11"," -0.02(0.30),p=.38"
hrs,word_im,male,aehplus,507,cardio,"  0.13(0.51),p=.73"," -0.04(0.10),p=.35"
hrs,word_im,male,aehplus,507,diabetes," -1.19(0.48),p=.08"," -0.10(0.11),p=.58"
ilse,block,female,a,228,intercept," 12.42(2.96),p<.01","  0.03(0.26),p=.38"
ilse,block,female,a,228,age," -0.46(0.42),p=.41","  0.01(0.04),p=.79"
ilse,block,female,a,228,education,"--,p=  ----","--,p=  ----"
ilse,block,female,a,228,height,"--,p=  ----","--,p=  ----"
ilse,block,female,a,228,smoking,"--,p=  ----","--,p=  ----"
ilse,block,female,a,228,cardio,"--,p=  ----","--,p=  ----"
ilse,block,female,a,228,diabetes,"--,p=  ----","--,p=  ----"
ilse,block,female,aeh,226,intercept," 11.51(3.13),p<.01","  0.02(0.30),p=.43"
ilse,block,female,aeh,226,age," -0.47(0.44),p=.35","  0.01(0.04),p=.80"
ilse,block,female,aeh,226,education,"  2.32(0.77),p=.09","  0.01(0.08),p=.55"
ilse,block,female,aeh,226,height," -0.01(0.06),p=.86","  0.00(0.01),p=.92"
ilse,block,female,aeh,226,smoking,"--,p=  ----","--,p=  ----"
ilse,block,female,aeh,226,cardio,"--,p=  ----","--,p=  ----"
ilse,block,female,aeh,226,diabetes,"--,p=  ----","--,p=  ----"
ilse,block,female,aehplus,225,intercept," 12.15(3.23),p<.01","  0.02(0.32),p=.50"
ilse,block,female,aehplus,225,age," -0.40(0.45),p=.41","  0.01(0.04),p=.83"
ilse,block,female,aehplus,225,education,"  2.57(0.78),p=.13","  0.01(0.08),p=.58"
ilse,block,female,aehplus,225,height,"  0.00(0.06),p=.87","  0.00(0.01),p=.89"
ilse,block,female,aehplus,225,smoking," -1.31(0.78),p=.30","  0.01(0.07),p=.57"
ilse,block,female,aehplus,225,cardio,"  0.84(0.82),p=.26","  0.03(0.08),p=.38"
ilse,block,female,aehplus,225,diabetes,"--,p=  ----","--,p=  ----"
ilse,block,male,a,253,intercept," 13.77(2.43),p<.01"," -0.27(0.27),p=.09"
ilse,block,male,a,253,age," -0.36(0.35),p=.57"," -0.03(0.04),p=.62"
ilse,block,male,a,253,education,"--,p=  ----","--,p=  ----"
ilse,block,male,a,253,height,"--,p=  ----","--,p=  ----"
ilse,block,male,a,253,smoking,"--,p=  ----","--,p=  ----"
ilse,block,male,a,253,cardio,"--,p=  ----","--,p=  ----"
ilse,block,male,a,253,diabetes,"--,p=  ----","--,p=  ----"
ilse,block,male,aeh,253,intercept," 13.22(2.37),p<.01"," -0.24(0.29),p=.11"
ilse,block,male,aeh,253,age," -0.24(0.34),p=.62"," -0.03(0.04),p=.56"
ilse,block,male,aeh,253,education,"  2.92(0.69),p=.25"," -0.09(0.08),p=.37"
ilse,block,male,aeh,253,height,"  0.06(0.05),p=.11","  0.00(0.01),p=.88"
ilse,block,male,aeh,253,smoking,"--,p=  ----","--,p=  ----"
ilse,block,male,aeh,253,cardio,"--,p=  ----","--,p=  ----"
ilse,block,male,aeh,253,diabetes,"--,p=  ----","--,p=  ----"
ilse,block,male,aehplus,252,intercept," 13.72(2.51),p<.01"," -0.23(0.32),p=.11"
ilse,block,male,aehplus,252,age," -0.24(0.35),p=.60"," -0.03(0.04),p=.51"
ilse,block,male,aehplus,252,education,"  2.95(0.71),p=.27"," -0.10(0.08),p=.41"
ilse,block,male,aehplus,252,height,"  0.06(0.05),p=.17","  0.00(0.01),p=.87"
ilse,block,male,aehplus,252,smoking," -0.61(0.73),p=.57","  0.01(0.08),p=.71"
ilse,block,male,aehplus,252,cardio," -0.04(0.70),p=.37"," -0.08(0.08),p=.40"
ilse,block,male,aehplus,252,diabetes,"--,p=  ----","--,p=  ----"
ilse,fluency,female,a,228,intercept," 15.47(3.22),p<.01","  0.06(0.29),p=.44"
ilse,fluency,female,a,228,age," -0.42(0.45),p=.45"," -0.00(0.04),p=.87"
ilse,fluency,female,a,228,education,"--,p=  ----","--,p=  ----"
ilse,fluency,female,a,228,height,"--,p=  ----","--,p=  ----"
ilse,fluency,female,a,228,smoking,"--,p=  ----","--,p=  ----"
ilse,fluency,female,a,228,cardio,"--,p=  ----","--,p=  ----"
ilse,fluency,female,a,228,diabetes,"--,p=  ----","--,p=  ----"
ilse,fluency,female,aeh,226,intercept," 14.35(3.31),p<.01","  0.00(0.33),p=.42"
ilse,fluency,female,aeh,226,age," -0.42(0.47),p=.40"," -0.00(0.04),p=.81"
ilse,fluency,female,aeh,226,education,"  2.91(0.83),p=.07","  0.07(0.09),p=.38"
ilse,fluency,female,aeh,226,height," -0.01(0.07),p=.87","  0.00(0.01),p=.66"
ilse,fluency,female,aeh,226,smoking,"--,p=  ----","--,p=  ----"
ilse,fluency,female,aeh,226,cardio,"--,p=  ----","--,p=  ----"
ilse,fluency,female,aeh,226,diabetes,"--,p=  ----","--,p=  ----"
ilse,fluency,female,aehplus,225,intercept," 35.40(6.39),p<.01"," -1.81(0.87),p=.44"
ilse,fluency,female,aehplus,225,age,"  0.35(0.87),p=.32"," -0.16(0.12),p=.70"
ilse,fluency,female,aehplus,225,education,"  2.27(1.62),p=.15","  0.23(0.20),p=.32"
ilse,fluency,female,aehplus,225,height,"  0.14(0.14),p=.58","  0.00(0.02),p=.60"
ilse,fluency,female,aehplus,225,smoking," -1.23(1.67),p=.65","  0.10(0.21),p=.71"
ilse,fluency,female,aehplus,225,cardio,"  0.14(1.90),p=.44"," -0.04(0.24),p=.80"
ilse,fluency,female,aehplus,225,diabetes,"--,p=  ----","--,p=  ----"
ilse,fluency,male,a,253,intercept," 15.09(2.85),p<.01","  0.07(0.29),p=.52"
ilse,fluency,male,a,253,age," -0.24(0.41),p=.65","  0.01(0.04),p=.89"
ilse,fluency,male,a,253,education,"--,p=  ----","--,p=  ----"
ilse,fluency,male,a,253,height,"--,p=  ----","--,p=  ----"
ilse,fluency,male,a,253,smoking,"--,p=  ----","--,p=  ----"
ilse,fluency,male,a,253,cardio,"--,p=  ----","--,p=  ----"
ilse,fluency,male,a,253,diabetes,"--,p=  ----","--,p=  ----"
ilse,fluency,male,aeh,253,intercept," 14.53(2.87),p<.01","  0.09(0.31),p=.52"
ilse,fluency,male,aeh,253,age," -0.15(0.40),p=.79","  0.01(0.04),p=.84"
ilse,fluency,male,aeh,253,education,"  2.63(0.74),p=.22","  0.01(0.08),p=.84"
ilse,fluency,male,aeh,253,height,"  0.06(0.06),p=.15"," -0.00(0.01),p=.56"
ilse,fluency,male,aeh,253,smoking,"--,p=  ----","--,p=  ----"
ilse,fluency,male,aeh,253,cardio,"--,p=  ----","--,p=  ----"
ilse,fluency,male,aeh,253,diabetes,"--,p=  ----","--,p=  ----"
ilse,fluency,male,aehplus,252,intercept," 59.42(8.72),p<.01"," -1.45(1.00),p=.47"
ilse,fluency,male,aehplus,252,age,"  0.32(1.16),p=.59"," -0.03(0.13),p=.81"
ilse,fluency,male,aehplus,252,education,"  3.21(2.41),p=.39","  0.02(0.32),p=.96"
ilse,fluency,male,aehplus,252,height,"  0.40(0.18),p=.06"," -0.03(0.02),p=.29"
ilse,fluency,male,aehplus,252,smoking," -2.00(2.47),p=.51","  0.28(0.30),p=.47"
ilse,fluency,male,aehplus,252,cardio," -1.01(2.47),p=.59","  0.34(0.30),p=.33"
ilse,fluency,male,aehplus,252,diabetes,"--,p=  ----","--,p=  ----"
ilse,grip,female,aehplus,225,intercept," 53.13(8.86),p<.01"," -3.24(1.30),p=.31"
ilse,grip,female,aehplus,225,age,"  1.10(1.20),p=.26"," -0.26(0.18),p=.17"
ilse,grip,female,aehplus,225,education,"  1.12(2.30),p=.20","  0.34(0.29),p=.29"
ilse,grip,female,aehplus,225,height,"  0.33(0.20),p=.33"," -0.01(0.02),p=.58"
ilse,grip,female,aehplus,225,smoking," -2.56(2.39),p=.48","  0.16(0.31),p=.60"
ilse,grip,female,aehplus,225,cardio,"  0.65(2.73),p=.62"," -0.09(0.36),p=.72"
ilse,grip,female,aehplus,225,diabetes,"--,p=  ----","--,p=  ----"
ilse,grip,male,aehplus,252,intercept," 57.52(8.19),p<.01"," -1.43(0.96),p=.47"
ilse,grip,male,aehplus,252,age,"  0.37(1.07),p=.68"," -0.02(0.13),p=.73"
ilse,grip,male,aehplus,252,education,"  2.73(2.27),p=.39","  0.00(0.30),p=.68"
ilse,grip,male,aehplus,252,height,"  0.37(0.17),p=.09"," -0.02(0.02),p=.34"
ilse,grip,male,aehplus,252,smoking," -1.74(2.35),p=.50","  0.29(0.28),p=.41"
ilse,grip,male,aehplus,252,cardio," -1.23(2.35),p=.58","  0.27(0.30),p=.37"
ilse,grip,male,aehplus,252,diabetes,"--,p=  ----","--,p=  ----"
ilse,piccomp,female,a,228,intercept,"  7.81(2.08),p<.01","  0.25(0.20),p=.24"
ilse,piccomp,female,a,228,age," -0.41(0.29),p=.41","  0.03(0.03),p=.47"
ilse,piccomp,female,a,228,education,"--,p=  ----","--,p=  ----"
ilse,piccomp,female,a,228,height,"--,p=  ----","--,p=  ----"
ilse,piccomp,female,a,228,smoking,"--,p=  ----","--,p=  ----"
ilse,piccomp,female,a,228,cardio,"--,p=  ----","--,p=  ----"
ilse,piccomp,female,a,228,diabetes,"--,p=  ----","--,p=  ----"
ilse,piccomp,female,aeh,226,intercept,"  7.10(2.21),p<.01","  0.22(0.22),p=.36"
ilse,piccomp,female,aeh,226,age," -0.45(0.31),p=.34","  0.03(0.03),p=.49"
ilse,piccomp,female,aeh,226,education,"  1.11(0.58),p=.07","  0.08(0.07),p=.36"
ilse,piccomp,female,aeh,226,height,"  0.01(0.05),p=.76"," -0.00(0.00),p=.50"
ilse,piccomp,female,aeh,226,smoking,"--,p=  ----","--,p=  ----"
ilse,piccomp,female,aeh,226,cardio,"--,p=  ----","--,p=  ----"
ilse,piccomp,female,aeh,226,diabetes,"--,p=  ----","--,p=  ----"
ilse,piccomp,female,aehplus,225,intercept," 28.12(5.38),p<.01"," -1.45(0.77),p=.34"
ilse,piccomp,female,aehplus,225,age,"  0.32(0.73),p=.30"," -0.11(0.11),p=.37"
ilse,piccomp,female,aehplus,225,education,"  0.55(1.39),p=.15","  0.22(0.18),p=.36"
ilse,piccomp,female,aehplus,225,height,"  0.17(0.12),p=.51"," -0.01(0.01),p=.43"
ilse,piccomp,female,aehplus,225,smoking," -1.61(1.42),p=.37","  0.09(0.18),p=.42"
ilse,piccomp,female,aehplus,225,cardio,"  0.37(1.59),p=.42"," -0.07(0.21),p=.53"
ilse,piccomp,female,aehplus,225,diabetes,"--,p=  ----","--,p=  ----"
ilse,piccomp,male,a,253,intercept," 11.12(1.68),p<.01"," -0.07(0.21),p=.32"
ilse,piccomp,male,a,253,age," -0.04(0.24),p=.78"," -0.02(0.03),p=.74"
ilse,piccomp,male,a,253,education,"--,p=  ----","--,p=  ----"
ilse,piccomp,male,a,253,height,"--,p=  ----","--,p=  ----"
ilse,piccomp,male,a,253,smoking,"--,p=  ----","--,p=  ----"
ilse,piccomp,male,a,253,cardio,"--,p=  ----","--,p=  ----"
ilse,piccomp,male,a,253,diabetes,"--,p=  ----","--,p=  ----"
ilse,piccomp,male,aeh,253,intercept," 10.76(1.72),p<.01"," -0.04(0.22),p=.32"
ilse,piccomp,male,aeh,253,age," -0.01(0.24),p=.90"," -0.01(0.03),p=.69"
ilse,piccomp,male,aeh,253,education,"  1.25(0.51),p=.23"," -0.02(0.06),p=.56"
ilse,piccomp,male,aeh,253,height,"  0.02(0.04),p=.22","  0.00(0.00),p=.70"
ilse,piccomp,male,aeh,253,smoking,"--,p=  ----","--,p=  ----"
ilse,piccomp,male,aeh,253,cardio,"--,p=  ----","--,p=  ----"
ilse,piccomp,male,aeh,253,diabetes,"--,p=  ----","--,p=  ----"
ilse,piccomp,male,aehplus,252,intercept," 33.13(4.69),p<.01"," -0.80(0.58),p=.27"
ilse,piccomp,male,aehplus,252,age,"  0.23(0.62),p=.82"," -0.03(0.08),p=.65"
ilse,piccomp,male,aehplus,252,education,"  1.54(1.32),p=.33"," -0.01(0.17),p=.62"
ilse,piccomp,male,aehplus,252,height,"  0.18(0.10),p=.20"," -0.01(0.01),p=.56"
ilse,piccomp,male,aehplus,252,smoking," -0.77(1.37),p=.61","  0.16(0.17),p=.30"
ilse,piccomp,male,aehplus,252,cardio," -0.68(1.35),p=.48","  0.14(0.18),p=.54"
ilse,piccomp,male,aehplus,252,diabetes,"--,p=  ----","--,p=  ----"
ilse,symbol,female,a,228,intercept," 22.62(3.94),p<.01","  0.09(0.25),p=.52"
ilse,symbol,female,a,228,age," -0.43(0.56),p=.53","  0.03(0.04),p=.64"
ilse,symbol,female,a,228,education,"--,p=  ----","--,p=  ----"
ilse,symbol,female,a,228,height,"--,p=  ----","--,p=  ----"
ilse,symbol,female,a,228,smoking,"--,p=  ----","--,p=  ----"
ilse,symbol,female,a,228,cardio,"--,p=  ----","--,p=  ----"
ilse,symbol,female,a,228,diabetes,"--,p=  ----","--,p=  ----"
ilse,symbol,female,aeh,226,intercept," 21.03(3.92),p<.01","  0.10(0.27),p=.59"
