software,version,date,time,output_file,data_file,file_path,study_name,model_number,subgroup,model_type,subject_count,wave_count,datapoint_count,parameter_count,ll,aic,bic,adj_bic,aaic,has_converged,trust_all,mistrust,covar_covered,ab_tau_00_est,ab_tau_00_se,ab_tau_00_wald,ab_tau_00_pval,ab_tau_11_est,ab_tau_11_se,ab_tau_11_wald,ab_tau_11_pval,ab_tau_01_est,ab_tau_01_se,ab_tau_01_wald,ab_tau_01_pval,ab_tau_10_est,ab_tau_10_se,ab_tau_10_wald,ab_tau_10_pval,ab_sigma_00_est,ab_sigma_00_se,ab_sigma_00_wald,ab_sigma_00_pval,aa_tau_00_est,aa_tau_00_se,aa_tau_00_wald,aa_tau_00_pval,aa_tau_11_est,aa_tau_11_se,aa_tau_11_wald,aa_tau_11_pval,aa_tau_01_est,aa_tau_01_se,aa_tau_01_wald,aa_tau_01_pval,a_sigma_00_est,a_sigma_00_se,a_sigma_00_wald,a_sigma_00_pval,bb_tau_00_est,bb_tau_00_se,bb_tau_00_wald,bb_tau_00_pval,bb_tau_11_est,bb_tau_11_se,bb_tau_11_wald,bb_tau_11_pval,bb_tau_10_est,bb_tau_10_se,bb_tau_10_wald,bb_tau_10_pval,b_sigma_00_est,b_sigma_00_se,b_sigma_00_wald,b_sigma_00_pval,a_gamma_00_est,a_gamma_00_se,a_gamma_00_wald,a_gamma_00_pval,a_gamma_10_est,a_gamma_10_se,a_gamma_10_wald,a_gamma_10_pval,b_gamma_00_est,b_gamma_00_se,b_gamma_00_wald,b_gamma_00_pval,b_gamma_10_est,b_gamma_10_se,b_gamma_10_wald,b_gamma_10_pval,er_tau_00_est,er_tau_00_se,er_tau_00_wald,er_tau_00_pval,er_tau_11_est,er_tau_11_se,er_tau_11_wald,er_tau_11_pval,er_sigma_00_est,er_sigma_00_se,er_sigma_00_wald,er_sigma_00_pval,a_gamma_01_est,a_gamma_01_se,a_gamma_01_wald,a_gamma_01_pval,a_gamma_11_est,a_gamma_11_se,a_gamma_11_wald,a_gamma_11_pval,b_gamma_01_est,b_gamma_01_se,b_gamma_01_wald,b_gamma_01_pval,b_gamma_11_est,b_gamma_11_se,b_gamma_11_wald,b_gamma_11_pval,a_gamma_02_est,a_gamma_02_se,a_gamma_02_wald,a_gamma_02_pval,a_gamma_12_est,a_gamma_12_se,a_gamma_12_wald,a_gamma_12_pval,b_gamma_02_est,b_gamma_02_se,b_gamma_02_wald,b_gamma_02_pval,b_gamma_12_est,b_gamma_12_se,b_gamma_12_wald,b_gamma_12_pval,a_gamma_03_est,a_gamma_03_se,a_gamma_03_wald,a_gamma_03_pval,a_gamma_13_est,a_gamma_13_se,a_gamma_13_wald,a_gamma_13_pval,b_gamma_03_est,b_gamma_03_se,b_gamma_03_wald,b_gamma_03_pval,b_gamma_13_est,b_gamma_13_se,b_gamma_13_wald,b_gamma_13_pval,a_gamma_04_est,a_gamma_04_se,a_gamma_04_wald,a_gamma_04_pval,a_gamma_14_est,a_gamma_14_se,a_gamma_14_wald,a_gamma_14_pval,b_gamma_04_est,b_gamma_04_se,b_gamma_04_wald,b_gamma_04_pval,b_gamma_14_est,b_gamma_14_se,b_gamma_14_wald,b_gamma_14_pval,a_gamma_05_est,a_gamma_05_se,a_gamma_05_wald,a_gamma_05_pval,a_gamma_15_est,a_gamma_15_se,a_gamma_15_wald,a_gamma_15_pval,b_gamma_05_est,b_gamma_05_se,b_gamma_05_wald,b_gamma_05_pval,b_gamma_15_est,b_gamma_15_se,b_gamma_15_wald,b_gamma_15_pval,a_gamma_06_est,a_gamma_06_se,a_gamma_06_wald,a_gamma_06_pval,a_gamma_16_est,a_gamma_16_se,a_gamma_16_wald,a_gamma_16_pval,b_gamma_06_est,b_gamma_06_se,b_gamma_06_wald,b_gamma_06_pval,b_gamma_16_est,b_gamma_16_se,b_gamma_16_wald,b_gamma_16_pval,process_a,process_b,process_b_cell,process_b_row,process_b_domain,outcome_count,cr_levels_est,cr_levels_z,cr_levels_ztest,cr_levels_zpval,cr_levels_zeta_lo,cr_levels_zeta_hi,cr_levels_ci95_lo,cr_levels_ci95_hi,cr_slopes_est,cr_slopes_z,cr_slopes_ztest,cr_slopes_zpval,cr_slopes_zeta_lo,cr_slopes_zeta_hi,cr_slopes_ci95_lo,cr_slopes_ci95_hi,cr_resid_est,cr_resid_z,cr_resid_ztest,cr_resid_zpval,cr_resid_zeta_lo,cr_resid_zeta_hi,cr_resid_ci95_lo,cr_resid_ci95_hi
Mplus VERSION 7.3 (Mac),0.1,06/15/2015, 9:50 PM,b1_female_a_pulmonary_reasoning_fev_block.out, satsa.dat,C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_a_pulmonary_reasoning_fev_block.out,satsa,b1,female,a,512,7,NA,25,-8019.726,16089.452,16195.41,16116.057,16092.1268971193,TRUE,TRUE,NA,0,0.506,0.143,3.535,0.0,0.001,0.001,1.462,0.144,-0.002,0.008,-0.247,0.805,0.01,0.009,1.079,0.281,0.055,0.026,2.118,0.034,0.102,0.009,10.846,0.0,0.0,0.0,5.361,0.0,0.0,0.001,-0.835,0.404,0.056,0.001,42.461,0.0,40.067,3.594,11.15,0.0,0.034,0.006,5.394,0.0,-0.346,0.131,-2.642,0.008,10.958,0.259,42.272,0.0,1.776,0.026,69.139,0.0,-0.029,0.003,-11.427,0.0,17.241,0.395,43.616,0.0,-0.366,0.026,-13.918,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.036,0.002,-16.603,0.0,0.0,0.0,0.747,0.455,-0.374,0.038,-9.722,0.0,-0.014,0.002,-5.767,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fev,block,block,block design,fluid reasoning,2,0.2502977916793458,0.25573048157815365,5.769542643656509,0.7981589566990506,0.16885660532847407,0.3426043578278332,0.16726985547815676,0.32980047101178517,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0702106555375904,0.07032636662697338,1.5866351508971117,0.1125953014583135,-0.016547509622706208,0.15720024287665296,-0.016545999441339443,0.15591800954598878
Mplus VERSION 7.3 (Mac),0.1,06/16/2015, 2:23 PM,b1_female_a_pulmonary_visuospatial_fev_rotations.out, satsa.dat,C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_a_pulmonary_visuospatial_fev_rotations.out,satsa,b1,female,a,512,7,NA,25,-9125.71,18301.42,18407.378,18328.024,18304.0948971193,TRUE,TRUE,NA,0,0.87,0.307,2.83,0.005,0.002,0.001,1.102,0.27,0.017,0.023,0.735,0.462,0.003,0.023,0.118,0.906,0.033,0.088,0.375,0.708,0.101,0.009,10.688,0.0,0.0,0.0,5.08,0.0,0.0,0.001,-0.694,0.488,0.056,0.001,40.715,0.0,192.912,20.957,9.205,0.0,0.098,0.078,1.263,0.207,0.194,0.974,0.199,0.842,114.111,4.927,23.159,0.0,1.778,0.026,69.32,0.0,-0.028,0.002,-11.155,0.0,42.648,1.117,38.179,0.0,-0.997,0.103,-9.661,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.036,0.002,-16.792,0.0,0.0,0.0,1.076,0.282,-0.745,0.093,-7.991,0.0,-0.036,0.008,-4.732,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fev,rotate,rotate,rotations,fluid reasoning,2,0.1970965143908227,0.1997099090432844,4.505660918774199,0.8417074635986277,0.11283603279360481,0.28658378529296397,0.11235958409288674,0.2789875075994629,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01305437760462893,0.013055119242105008,0.2945369152731461,0.7683476594237203,-0.07381875700757458,0.09992899549178459,-0.07368496401750602,0.09959769495748959
Mplus VERSION 7.3 (Mac),0.1,02/27/2015, 1:53 PM,b1_female_ae_muscle_global_grip_mmse.out, satsa.dat,C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_ae_muscle_global_grip_mmse.out,satsa,b1,female,ae,489,7,NA,25,-9604.232,19258.464,19363.273,19283.923,19261.271775378,TRUE,TRUE,NA,0,0.111,0.55,0.202,0.84,0.011,0.009,1.199,0.231,0.135,0.101,1.336,0.182,-0.014,0.046,-0.305,0.76,0.9,0.259,3.47,0.001,17.594,2.355,7.47,0.0,0.034,0.012,2.715,0.007,-0.094,0.142,-0.664,0.507,21.565,0.961,22.436,0.0,0.745,0.196,3.797,0.0,0.044,0.004,12.0,0.0,0.051,0.018,2.851,0.004,3.068,0.074,41.667,0.0,20.849,0.355,58.785,0.0,-0.584,0.037,-15.623,0.0,27.942,0.106,263.808,0.0,-0.27,0.023,-11.733,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.264,0.03,-8.87,0.0,-0.013,0.003,-4.241,0.0,-0.032,0.01,-3.229,0.001,-0.014,0.002,-7.152,0.0,0.51,0.399,1.278,0.201,0.018,0.032,0.569,0.569,0.369,0.139,2.65,0.008,-0.001,0.019,-0.042,0.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grip,mmse,mmse,mini mental state exam,mental status,2,0.03065932213803305,0.030668934086351855,0.6761091551995102,0.9755335665103445,-0.05823683769800572,0.11957470587070942,-0.058171089578115336,0.11900804905494229,0.2843982294972605,0.2924608789823615,6.447419309093822,1.1377070765557801e-10,0.20355510719800393,0.38136665076671905,0.20078952095551442,0.3638937375042804,0.11064711650132109,0.1111020056018458,2.449289008119244,0.014313854446778367,0.022196233817488226,0.20000777738620337,0.02219258937550403,0.19738279461586675
Mplus VERSION 7.3 (Mac),0.1,02/27/2015, 1:44 PM,b1_female_ae_muscle_knowledge_grip_anal.out, satsa.dat,C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_ae_muscle_knowledge_grip_anal.out,satsa,b1,female,ae,486,7,NA,25,-9613.402,19276.804,19381.459,19302.111,19279.6300869565,TRUE,TRUE,NA,0,0.544,0.859,0.633,0.527,0.009,0.005,1.787,0.074,0.082,0.076,1.087,0.277,0.044,0.064,0.696,0.486,1.298,0.371,3.496,0.0,17.498,2.348,7.452,0.0,0.031,0.012,2.639,0.008,-0.074,0.141,-0.522,0.601,21.575,0.946,22.809,0.0,6.084,0.688,8.844,0.0,0.013,0.004,3.347,0.001,-0.046,0.045,-1.03,0.303,5.163,0.232,22.266,0.0,20.845,0.355,58.798,0.0,-0.58,0.035,-16.568,0.0,13.02,0.234,55.602,0.0,-0.101,0.02,-4.931,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.264,0.03,-8.833,0.0,-0.013,0.003,-4.315,0.0,-0.117,0.018,-6.633,0.0,-0.005,0.002,-3.072,0.002,0.527,0.401,1.314,0.189,0.015,0.032,0.456,0.648,1.922,0.206,9.31,0.0,0.004,0.017,0.222,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grip,analogies,analogies,analogies,fluid reasoning,2,0.05272421118456824,0.05277314783228227,1.1598092424264366,0.9579126566036642,-0.036408301425431965,0.1419545970899965,-0.03639222276779808,0.14100870653425424,0.4483219332480461,0.4825981070442932,10.606184544956825,2.789070274256351e-26,0.39341665778657897,0.5717795563020074,0.3743019558469375,0.5166649938589073,0.12298389057137407,0.12360962432399124,2.71660097289339,0.006595607301566297,0.034428175066277,0.21279107358170546,0.034414578949199054,0.20963646804223568
Mplus VERSION 7.3 (Mac),0.1,02/27/2015, 1:19 PM,b1_female_ae_muscle_knowledge_grip_info.out, satsa.dat,C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_ae_muscle_knowledge_grip_info.out,satsa,b1,female,ae,488,7,NA,25,-11074.04,22198.081,22302.839,22223.49,22200.8948528138,TRUE,TRUE,NA,0,2.928,2.201,1.331,0.183,0.034,0.012,2.735,0.006,0.011,0.161,0.069,0.945,-0.144,0.197,-0.729,0.466,0.893,0.502,1.779,0.075,17.628,2.357,7.478,0.0,0.034,0.012,2.707,0.007,-0.098,0.141,-0.694,0.488,21.545,0.97,22.203,0.0,46.918,3.736,12.557,0.0,0.105,0.015,7.01,0.0,-0.514,0.214,-2.408,0.016,10.967,0.411,26.707,0.0,20.863,0.357,58.397,0.0,-0.592,0.036,-16.407,0.0,27.587,0.442,62.379,0.0,-0.3,0.035,-8.526,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.263,0.03,-8.737,0.0,-0.014,0.003,-4.548,0.0,-0.048,0.04,-1.2,0.23,-0.028,0.003,-9.286,0.0,0.498,0.405,1.231,0.218,0.02,0.032,0.627,0.531,4.145,0.641,6.465,0.0,-0.034,0.039,-0.86,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grip,information,info,information,episodic memory,2,0.10181219625952169,0.10216618618379239,2.249976856698874,0.9186247667938157,0.013168806161031513,0.19116356620655328,0.013168044980212571,0.18886851227095205,0.5690426379538918,0.6461058851812456,14.229006121649284,6.0536002124021965e-46,0.5571085051584846,0.7351032652040065,0.5058289126968472,0.6261775512135499,0.058094402311184117,0.05815989039407459,1.2808387223087938,0.20025031989831424,-0.030837489628686286,0.14715727041683546,-0.030827718367330715,0.14610414863476404
Mplus VERSION 7.3 (Mac),0.1,02/27/2015, 1:31 PM,b1_female_ae_muscle_knowledge_grip_synon.out, satsa.dat,C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_ae_muscle_knowledge_grip_synon.out,satsa,b1,female,ae,486,7,NA,25,-10019.165,20088.331,20192.986,20113.637,20091.1570869565,TRUE,TRUE,NA,0,2.0,1.368,1.462,0.144,0.007,0.005,1.368,0.171,0.019,0.074,0.256,0.798,0.0,0.114,-0.002,0.998,0.637,0.359,1.777,0.076,17.68,2.383,7.419,0.0,0.032,0.012,2.586,0.01,-0.09,0.144,-0.624,0.533,21.548,0.956,22.529,0.0,20.101,1.758,11.433,0.0,0.011,0.003,3.437,0.001,-0.053,0.065,-0.805,0.421,4.487,0.212,21.187,0.0,20.856,0.357,58.458,0.0,-0.587,0.035,-16.661,0.0,17.326,0.281,61.551,0.0,-0.108,0.017,-6.296,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.264,0.03,-8.828,0.0,-0.013,0.003,-4.487,0.0,-0.061,0.025,-2.434,0.015,-0.007,0.001,-4.957,0.0,0.52,0.411,1.267,0.205,0.018,0.032,0.57,0.568,2.913,0.407,7.155,0.0,-0.005,0.022,-0.244,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grip,synonyms,synon,synonyms,semantic memory,2,0.10609136410661907,0.1064921066990067,2.340404820790634,0.9151919177399851,0.017310657441292468,0.19567355595672092,0.017308928551225438,0.19321389392016478,0.3731012536223183,0.3920210553764206,8.615549042030217,6.960721887511119e-18,0.3028396061187064,0.48120250463413483,0.2939090861520835,0.4472061391285035,0.06478253138774416,0.06487338620849908,1.4257393390903785,0.1539435966436262,-0.02430806304921515,0.15405483546621332,-0.024303276448808326,0.15284757263351426
Mplus VERSION 7.3 (Mac),0.1,02/27/2015, 1:09 PM,b1_female_ae_muscle_speed_grip_figid.out, satsa.dat,C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_ae_muscle_speed_grip_figid.out,satsa,b1,female,ae,486,7,NA,25,-11076.172,22202.344,22306.999,22227.65,22205.1700869565,TRUE,TRUE,NA,0,5.727,2.096,2.732,0.006,0.018,0.012,1.522,0.128,0.047,0.185,0.256,0.798,-0.182,0.164,-1.11,0.267,-0.629,0.597,-1.054,0.292,17.626,2.381,7.404,0.0,0.031,0.012,2.648,0.008,-0.081,0.146,-0.557,0.578,21.533,0.948,22.725,0.0,36.235,3.478,10.418,0.0,0.099,0.017,5.906,0.0,-0.508,0.208,-2.445,0.014,17.794,0.742,23.99,0.0,20.855,0.359,58.024,0.0,-0.585,0.035,-16.542,0.0,27.623,0.438,63.123,0.0,-0.564,0.045,-12.64,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.264,0.03,-8.863,0.0,-0.013,0.003,-4.454,0.0,-0.477,0.039,-12.121,0.0,-0.019,0.003,-5.415,0.0,0.536,0.401,1.337,0.181,0.016,0.032,0.503,0.615,0.791,0.527,1.501,0.133,0.067,0.034,2.004,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grip,fig_id,fig_id,figure identification,perceptual speed,2,0.2266137029572287,0.23061695171164312,5.068328933218529,0.8176123970069671,0.14143550245392889,0.31979840096935735,0.14049989609556207,0.30932462289497725,0.32491821664432946,0.3371360845839791,7.409327715273599,1.269412660514836e-13,0.24795463532626486,0.42631753384169335,0.24299502828106376,0.40223923150033747,-0.03213376269468518,-0.032144829765089956,-0.7064553127712001,0.47990503340558255,-0.12132627902280418,0.05703661949262428,-0.12073445318733929,0.056974849817244384
Mplus VERSION 7.3 (Mac),0.1,02/27/2015,12:56 PM,b1_female_ae_muscle_speed_grip_symbol.out, satsa.dat,C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_ae_muscle_speed_grip_symbol.out,satsa,b1,female,ae,486,7,NA,25,-11347.708,22745.416,22850.071,22770.723,22748.2420869565,TRUE,TRUE,NA,0,8.502,2.634,3.228,0.001,0.025,0.012,2.024,0.043,-0.056,0.175,-0.318,0.751,-0.18,0.208,-0.867,0.386,2.373,0.797,2.976,0.003,17.654,2.299,7.68,0.0,0.031,0.014,2.181,0.029,-0.08,0.145,-0.555,0.579,21.535,1.018,21.149,0.0,73.033,6.746,10.825,0.0,0.09,0.028,3.19,0.001,-0.552,0.329,-1.676,0.094,27.539,2.447,11.254,0.0,20.848,0.338,61.673,0.0,-0.585,0.034,-17.087,0.0,33.798,0.591,57.155,0.0,-0.857,0.045,-19.076,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.263,0.031,-8.489,0.0,-0.013,0.003,-5.241,0.0,-0.754,0.05,-15.133,0.0,-0.025,0.003,-7.058,0.0,0.533,0.387,1.377,0.168,0.015,0.023,0.658,0.511,4.064,0.695,5.851,0.0,0.009,0.038,0.247,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grip,symbol,symbol,substitution,perceptual speed,2,0.2367772483335162,0.24135717574991686,5.304369639846617,0.8092783005187624,0.15217572649220262,0.3305386250076311,0.15101183902461857,0.3190046723833683,0.47330152853922075,0.514316437413576,11.303266569200337,1.2642608247115468e-29,0.4251349881558618,0.6034978866712902,0.40124754619956615,0.539533908306387,0.09744312809937608,0.0977533099646181,2.148350004344193,0.03168596129041802,0.00857186070690387,0.18693475922233233,0.008571650768787327,0.1847873171165775
Mplus VERSION 7.3 (Mac),0.1,06/16/2015, 2:15 PM,b1_female_ae_pulmonary_executive_fev_digitsback.out, satsa.dat,C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_ae_pulmonary_executive_fev_digitsback.out,satsa,b1,female,ae,490,7,NA,27,-4917.798,9889.596,10002.845,9917.148,9892.86872727273,TRUE,TRUE,NA,0,0.066,0.022,3.026,0.002,0.0,0.0,2.053,0.04,-0.005,0.002,-2.448,0.014,-0.001,0.002,-0.729,0.466,-0.005,0.011,-0.462,0.644,0.103,0.01,10.599,0.0,0.0,0.0,5.201,0.0,-0.001,0.001,-1.011,0.312,0.054,0.001,42.312,0.0,0.757,0.091,8.36,0.0,0.002,0.001,2.81,0.005,-0.009,0.006,-1.542,0.123,1.042,0.034,30.307,0.0,1.754,0.027,63.871,0.0,-0.028,0.003,-10.407,0.0,3.768,0.073,51.631,0.0,-0.038,0.007,-5.057,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.036,0.002,-15.533,0.0,0.0,0.0,1.328,0.184,-0.016,0.006,-2.466,0.014,-0.002,0.001,-2.913,0.004,0.046,0.028,1.627,0.104,0.001,0.002,0.252,0.801,0.493,0.091,5.422,0.0,-0.01,0.007,-1.381,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fev,digit_b,digit_b,digit span backward,working memory,2,0.23636185158000447,0.24091715305138525,5.316578161463,0.8096193274279975,0.15210270719948726,0.32973159890328324,0.1509404841191909,0.31827958595563943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.021078478780945615,-0.02108160135204796,-0.46523039118373216,0.6417664770922118,-0.10989604720394594,0.06773284449985004,-0.1094557640005151,0.0676294540404726
Mplus VERSION 7.3 (Mac),0.1,02/27/2015, 1:56 PM,b1_female_ae_pulmonary_global_fev_mmse.out, satsa.dat,C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_ae_pulmonary_global_fev_mmse.out,satsa,b1,female,ae,489,7,NA,25,-4478.605,9007.211,9112.02,9032.671,9010.01877537797,TRUE,TRUE,NA,0,-0.024,0.041,-0.591,0.554,0.001,0.001,1.552,0.121,0.001,0.007,0.095,0.924,0.006,0.003,1.92,0.055,0.053,0.017,3.149,0.002,0.102,0.009,10.836,0.0,0.0,0.0,5.189,0.0,0.0,0.001,-0.839,0.402,0.054,0.001,40.71,0.0,0.742,0.187,3.973,0.0,0.045,0.004,12.18,0.0,0.05,0.018,2.87,0.004,3.067,0.068,45.413,0.0,1.758,0.026,66.76,0.0,-0.03,0.003,-11.608,0.0,27.943,0.103,270.25,0.0,-0.269,0.023,-11.504,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.036,0.002,-15.741,0.0,0.0,0.0,0.583,0.56,-0.033,0.01,-3.312,0.001,-0.014,0.002,-6.971,0.0,0.047,0.027,1.718,0.086,0.0,0.002,0.245,0.807,0.38,0.139,2.729,0.006,0.0,0.019,-0.023,0.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fev,mmse,mmse,mini mental state exam,mental status,2,-0.08723870360323947,-0.08746103243135829,-1.928114116504551,0.9303050583116693,-0.17636680421571588,0.001444739352999283,-0.1745606290133972,0.0014447383478122199,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13023331689815867,0.13097718509265213,2.8874454428075866,0.003883839543460805,0.04207141330829456,0.2198829568770097,0.04204660868246814,0.21640650253333668
